"Oats, rolled or flaked, oatmeal","5","9.16199307945009","74.8335861528864","6.48297801189426","2015-11-03 11:41:32"
"Milk (1% or less)","8","5.12405239983045","51.6833844186192","4.33007006618307","2015-11-03 11:41:41"
"Coffee, not decaffeinated","24","24.9238413790211","3262.81057627597","113.765098588722","2015-11-03 11:41:50"
"Bread","4","9.02673658936571","33.6658698752848","5.46740937906604","2015-11-03 11:42:01"
"Yogurt","4","2.9783554573995","30.0409671933233","2.51685322596996","2015-11-03 11:42:11"
"Blueberries","2","4.99931257855588","5.11438284262012","2.54840590225618","2015-11-03 11:42:18"
"Potatoes","1.6","0.394743477518936","2.28770066701077","0.75883014711975","2015-11-03 11:42:27"
"Refined sugar, solid","1","3.64411952875157","8.86689017659777","0.832986733502538","2015-11-03 11:42:36"
"Palm oil, refined","1","0.00791927463965981","35.851948519462","1.36667079039233","2015-11-03 11:42:45"
"Hazelnuts","1","16.325318116567","57.1184004077734","5.30641830501263","2015-11-03 11:42:52"
"Corn flour","5","3.11882019553033","36.3691516485891","7.44629457419346","2015-11-03 11:43:00"
"Pork cuts, fresh or chilled","6","20.6270058652328","220.503242287926","27.9446569177123","2015-11-03 11:43:07"
"Cabbages, kohlrabi, kale, and other brassicas","1","0.197455578987258","1.35640880108757","0.545602807090123","2015-11-03 11:43:16"
"Avocados","2","3.55535494110087","12.7190233007206","1.30255353866421","2015-11-03 11:43:26"
"Kidney beans","2","1.87022719832453","59.086105531885","14.7261817861385","2015-11-03 11:43:35"
"Onions and shallots, fresh or chilled","1","0.333265624252396","1.32100518388171","0.382301223506028","2015-11-03 11:43:43"
"Cheese, powdered or grated","1.5","4.92778227403753","47.9051791404316","4.01352938752953","2015-11-03 11:43:52"
"Egg yolks","0.5","0.931549239640641","9.70645267384551","1.60509907275329","2015-11-03 11:44:03"
"Beer","24","2.96493262427711","45.6095107307398","4.93260013212648","2015-11-03 11:44:10"
